Time;P;S;Q;Temperature
03/01/2019 20:00;1716.18;1751.2;348.4844;25.6
03/01/2019 21:00;1655.81;1689.6;336.2261547;25.6
03/01/2019 22:00;1716.18;1751.2;348.4844;27.5
03/01/2019 23:00;1654.35;1688.11;335.9296485;27.6
04/01/2019 00:00;1645.61;1679.19;334.1545909;26.9
04/01/2019 01:00;1674.94;1709.12;340.1105857;24.9
04/01/2019 02:00;1670.55;1704.64;339.219077;26.2
04/01/2019 03:00;1647.79;1681.42;334.5983553;26.8
04/01/2019 04:00;1652.99;1686.72;335.653042;26.7
04/01/2019 05:00;1642.01;1675.52;333.4242701;27.4
04/01/2019 06:00;1696.89;1731.52;344.5681294;28.4
04/01/2019 07:00;1624.45;1657.6;329.8582351;27
04/01/2019 08:00;1696.89;1731.52;344.5681294;27.9
04/01/2019 09:00;1683.72;1718.08;341.8936032;26.2
04/01/2019 10:00;1678.39;1712.64;340.8110569;25.9
04/01/2019 11:00;1639.05;1672.5;332.8232977;26
04/01/2019 12:00;1695.87;1730.48;344.361172;25.6
04/01/2019 13:00;1742.66;1778.22;353.8613121;25.8
04/01/2019 14:00;1668.69;1702.74;338.8409817;26.8
04/01/2019 15:00;1640.4;1673.88;333.979142;27.6
04/01/2019 16:00;1691.5;1726.02;343.4736432;26.1
04/01/2019 17:00;1733.02;1768.39;351.9051668;26.6
04/01/2019 18:00;1739.58;1775.08;353.23646;25.8
04/01/2019 19:00;1747.01;1782.66;354.7448609;25.8
04/01/2019 20:00;1671.83;1705.95;339.4797637;26.8
04/01/2019 21:00;1675.21;1709.4;340.166305;25.7
04/01/2019 22:00;1677.39;1711.62;340.6080794;26.6
04/01/2019 23:00;1727.43;1762.68;350.7688911;26.3
05/01/2019 00:00;1701.32;1736.04;345.4675981;27.4
05/01/2019 01:00;1705.67;1740.48;346.3511469;24.2
05/01/2019 02:00;1696.97;1731.6;344.5840492;25.4
05/01/2019 03:00;1668.69;1702.74;338.8409817;25.6
05/01/2019 03:59;1723.08;1758.24;349.8853423;25.6
05/01/2019 04:59;1782.45;1818.83;361.9426;27.5
05/01/2019 05:59;1695.82;1730.43;344.3512222;27.6
05/01/2019 06:59;1784.62;1821.04;362.3823845;26.9
05/01/2019 07:59;1746.36;1782;354.6135226;24.9
05/01/2019 08:59;1723.98;1759.16;350.6842;26.2
05/01/2019 09:59;1781.6;1799.6;253.8648207;26.8
05/01/2019 10:59;1755.47;1773.2;250.1406424;26.7
05/01/2019 11:59;1709.73;1727;243.6233304;27.4
05/01/2019 12:59;1755.47;1773.2;250.1406424;28.4
05/01/2019 13:59;1740.22;1757.8;247.9682051;27
05/01/2019 14:59;1782.18;1800.18;253.9466398;27.9
05/01/2019 15:59;1792.49;1810.6;255.4165616;26.2
05/01/2019 16:59;1709.73;1727;243.6233304;25.9
05/01/2019 17:59;1794.67;1812.8;255.7269098;26
05/01/2019 18:59;1803.86;1822.08;257.360149;25.6
05/01/2019 19:59;1701.02;1718.2;242.3819376;25.8
05/01/2019 20:59;1759.82;1777.6;250.7613388;26.8
05/01/2019 21:59;1753.29;1771;249.8302942;27.6
05/01/2019 22:59;1777.84;1795.8;253.3287647;26.1
05/01/2019 23:59;1779.43;1797.4;253.5544725;26.6
06/01/2019 00:59;1674.88;1691.8;238.6577593;25.8
06/01/2019 01:59;1701.02;1718.2;242.3819376;25.8
06/01/2019 02:59;1703.2;1720.4;242.6922858;26.8
06/01/2019 03:59;1690.13;1707.2;240.8301966;25.7
06/01/2019 04:59;1727.15;1744.6;246.1061159;26.6
06/01/2019 05:59;1689.06;1706.12;240.6778439;26.3
06/01/2019 06:59;1730.63;1748.11;246.6012623;27.4
06/01/2019 07:59;1682.5;1699.49;239.7425673;24.2
06/01/2019 08:59;1761.26;1779.05;250.9658864;25.4
06/01/2019 09:59;1715.31;1732.64;244.4189503;25.6
06/01/2019 10:59;1708.75;1726.01;243.4836737;25.6
06/01/2019 11:59;1842.59;1861.2;262.5545701;27.5
06/01/2019 12:59;1710.94;1728.22;243.7954325;27.6
06/01/2019 13:59;1675.93;1692.86;238.8072907;26.9
06/01/2019 14:59;1719.69;1737.06;245.42468;24.9
06/01/2019 15:59;1721.88;1739.27;245.3542269;26.2
06/01/2019 16:59;1686.87;1703.91;240.366085;26.8
06/01/2019 17:59;1700;1717.17;242.2366382;26.7
06/01/2019 18:59;1728.44;1745.9;246.2895035;27.4
06/01/2019 19:59;1739.38;1756.95;247.8482978;28.4
06/01/2019 20:59;1745.94;1763.58;248.7835744;27
06/01/2019 21:59;1735;1752.53;247.2247801;27.9
06/01/2019 22:59;1752.51;1770.21;249.718851;26.2
06/01/2019 23:59;1783.14;1801.15;254.834751;25.9
07/01/2019 00:59;1748.13;1765.79;249.953333;26
07/01/2019 01:59;1715.31;1732.64;244.4189503;25.6
07/01/2019 02:59;1752.51;1770.21;249.718851;25.8
07/01/2019 03:59;1671.56;1688.44;238.183773;26.8
07/01/2019 04:59;1785.33;1803.36;254.395234;27.6
07/01/2019 05:59;1805.02;1823.25;257.2010637;26.1
07/01/2019 06:59;1707.69;1724.94;243.3327316;26.6
07/01/2019 07:59;1798.45;1816.62;256.2657872;25.8
07/01/2019 08:59;1712.09;1729.38;243.9590707;25.8
07/01/2019 09:59;1857.53;1876.29;264.6832765;26.8
07/01/2019 10:59;1896.91;1916.07;270.2949361;25.7
07/01/2019 11:59;1678.12;1695.07;239.1190496;26.6
07/01/2019 12:59;1695.62;1712.75;241.6131205;26.3
07/01/2019 13:59;1710.94;1728.22;243.7954325;27.4
07/01/2019 14:59;1721.88;1739.27;245.3542269;24.2
07/01/2019 15:59;1842.21;1860.82;262.5009645;25.4
07/01/2019 16:59;1861.9;1880.71;265.3067942;25.6
07/01/2019 17:59;1712.09;1729.38;243.9590707;25.6
07/01/2019 18:59;1721.88;1739.27;245.3542269;27.5
07/01/2019 19:59;1673.74;1690.65;238.4955318;27.6
07/01/2019 20:59;1701.1;1718.28;242.393223;26.9
07/01/2019 21:59;1745.05;1762.68;248.6566138;24.9
07/01/2019 22:59;1760.06;1795.98;357.3955075;26.2
07/01/2019 23:59;1679.56;1713.84;341.498538;26.8
08/01/2019 00:59;1696.97;1731.6;344.5840492;26.7
08/01/2019 01:59;1829.68;1867.02;371.532289;27.4
08/01/2019 02:59;1801.4;1838.16;365.7892215;28.4
08/01/2019 03:59;1788.34;1824.84;363.1385749;27
08/01/2019 04:59;1705.67;1740.48;346.3511469;27.9
08/01/2019 05:59;1783.99;1820.4;362.2550261;26.2
08/01/2019 06:59;1764.41;1800.42;358.2790563;25.9
08/01/2019 07:59;1712.2;1747.14;347.6764702;26
08/01/2019 08:59;1775.29;1811.52;360.4879284;25.6
08/01/2019 09:59;1666.51;1700.52;338.3992073;25.8
08/01/2019 10:59;1746.13;1781.77;354.5677532;26.8
08/01/2019 11:59;1674.02;1708.18;339.9235281;27.6
08/01/2019 12:59;1698.06;1732.71;344.8049364;26.1
08/01/2019 13:59;1671.83;1705.95;339.4797637;26.6
08/01/2019 14:59;1733.02;1768.39;351.9051668;25.8
08/01/2019 15:59;1691.5;1726.02;343.4736432;25.8
08/01/2019 16:59;1773.11;1809.3;360.46154;26.8
08/01/2019 17:59;1741.76;1777.31;353.6802244;25.7
08/01/2019 18:59;1725.25;1760.46;350.3271167;26.6
08/01/2019 19:59;1690.44;1724.94;343.258726;26.3
08/01/2019 20:59;1668.69;1702.74;338.8409817;27.4
08/01/2019 21:59;1710.02;1744.92;347.2346958;24.2
08/01/2019 22:59;1713.35;1748.32;347.9112872;25.4
08/01/2019 23:59;1707.85;1742.7;346.7929213;25.6
09/01/2019 00:59;1731.78;1767.12;351.65244;25.6
09/01/2019 01:59;1680.57;1714.87;341.2548213;27.5
09/01/2019 02:59;1652.16;1685.88;335.4858841;27.6
09/01/2019 03:59;1751.36;1787.1;355.6284098;26.9
09/01/2019 04:59;1726.47;1761.7;350.5738736;24.9
09/01/2019 05:59;1658.72;1692.57;336.8171773;26.2
09/01/2019 06:59;1717.72;1752.78;348.798816;26.8
09/01/2019 07:59;1759.25;1795.15;357.2303395;26.7
09/01/2019 08:59;1702.43;1737.17;345.6924652;27.4
09/01/2019 09:59;1660.9;1694.8;337.2609417;28.4
09/01/2019 10:59;1698.06;1732.71;344.8049364;27
09/01/2019 11:59;1796.4;1833.06;364.7743343;27.9
09/01/2019 12:59;1652.16;1685.88;335.4858841;26.2
09/01/2019 13:59;1785.47;1821.91;362.5555123;25.9
09/01/2019 14:59;1745.18;1780.8;354.3747256;26
09/01/2019 15:59;1783.29;1819.68;362.1117479;25.6
09/01/2019 16:59;1721.04;1756.16;349.4714275;25.8
09/01/2019 17:59;1741.95;1777.5;353.7180339;26.8
09/01/2019 18:59;1750.77;1786.5;355.5090113;27.6
09/01/2019 19:59;1799.28;1836;365.3593869;26.1
09/01/2019 20:59;1664.78;1698.75;338.469818;26.6
09/01/2019 21:59;1662.57;1696.5;337.5992374;25.8
09/01/2019 22:59;1781.64;1818;361.7774321;25.8
09/01/2019 23:59;1741.95;1777.5;353.7180339;26.8
10/01/2019 00:59;1783.85;1820.25;362.2251765;25.7
10/01/2019 01:59;1730.93;1766.25;351.4793122;26.6
10/01/2019 02:59;1793.48;1830.08;364.1813218;26.3
10/01/2019 03:59;1789.09;1825.6;363.289813;27.4
10/01/2019 04:59;1751.77;1787.52;355.7119887;24.2
10/01/2019 05:59;1688.11;1722.56;342.7851119;25.4
10/01/2019 06:59;1681.52;1715.84;341.4478488;25.6
10/01/2019 07:59;1674.94;1709.12;340.1105857;25.6
10/01/2019 08:59;1670.55;1704.64;339.219077;27.5
10/01/2019 09:59;1677.13;1711.36;340.5563401;27.6
10/01/2019 10:59;1683.72;1718.08;341.8936032;26.9
10/01/2019 11:59;1767.14;1803.2;358.8322693;24.9
10/01/2019 12:59;1721.04;1756.16;349.4714275;26.2
10/01/2019 13:59;1723.23;1758.4;349.9171819;26.8
10/01/2019 14:59;1694.69;1729.28;344.122375;26.7
10/01/2019 15:59;1749.57;1785.28;355.2662343;27.4
10/01/2019 16:59;1681.52;1715.84;341.4478488;28.4
10/01/2019 17:59;1716.65;1751.68;348.5799188;27
10/01/2019 18:59;1763.62;1799.61;358.1178683;27.9
10/01/2019 19:59;1767.14;1803.2;358.8322693;26.2
10/01/2019 20:59;1721.04;1756.16;349.4714275;25.9
10/01/2019 21:59;1688.11;1722.56;342.7851119;26
10/01/2019 22:59;1689.31;1723.79;343.298788;25.6
10/01/2019 23:59;1700.24;1734.94;345.2487008;25.8
11/01/2019 00:59;1711.17;1746.09;347.4675228;26.8
11/01/2019 01:59;1674.02;1708.18;339.9235281;27.6
11/01/2019 02:59;1678.39;1712.64;340.8110569;26.1
11/01/2019 03:59;1691.5;1726.02;343.4736432;26.6
11/01/2019 04:59;1698.06;1732.71;344.8049364;25.8
11/01/2019 05:59;1737.39;1772.85;352.7926956;25.8
11/01/2019 06:59;1708.98;1743.86;347.237584;26.8
11/01/2019 07:59;1722.1;1757.24;349.6863448;25.7
11/01/2019 08:59;1687.13;1721.56;342.5861144;26.6
11/01/2019 09:59;1713.35;1748.32;347.9112872;26.3
11/01/2019 10:59;1710.02;1744.92;347.2346958;27.4
11/01/2019 11:59;1798.58;1835.29;365.2180987;24.2
11/01/2019 12:59;1671.83;1705.95;339.4797637;25.4
11/01/2019 13:59;1853.22;1891.04;376.3122086;25.6
11/01/2019 14:59;1783.99;1820.4;362.2550261;25.6
11/01/2019 15:59;1738.3;1773.78;352.9777632;27.5
11/01/2019 16:59;1827.5;1864.8;371.905145;27.6
11/01/2019 17:59;1818.8;1855.92;369.3234169;26.9
11/01/2019 18:59;1712.2;1747.14;347.6764702;24.9
11/01/2019 19:59;1790.52;1827.06;363.5803494;26.2
11/01/2019 20:59;1707.85;1742.7;346.7929213;26.8
11/01/2019 21:59;1838.76;1876.29;373.3769957;26.7
11/01/2019 22:59;1715.31;1750.32;348.3092822;27.4
11/01/2019 23:59;1806.28;1843.14;366.780229;28.4
12/01/2019 00:59;1742.66;1778.22;353.8613121;27
12/01/2019 01:59;1721.81;1756.95;349.6286355;27.9
12/01/2019 02:59;1791.12;1827.67;363.7017378;26.2
12/01/2019 03:59;1795.45;1832.09;364.5813067;25.9
12/01/2019 04:59;1732.64;1768;351.8275578;26
12/01/2019 05:59;1842.59;1861.2;262.5545701;25.6
12/01/2019 06:59;1836.05;1854.6;261.6235255;25.8
12/01/2019 07:59;1868.72;1887.6;266.2787484;26.8
12/01/2019 08:59;1737.74;1773.2;352.8623447;27.6
12/01/2019 09:59;1888.42;1907.49;269.845781;26.1
12/01/2019 10:59;1744.86;1780.47;354.3090564;26.6
12/01/2019 11:59;1738.42;1773.9;353.16429;25.8
12/01/2019 12:59;1738.42;1773.9;353.16429;25.8
12/01/2019 13:59;1749.15;1784.85;355.1806654;26.8
12/01/2019 14:59;1807.39;1844.28;367.70861;25.7
12/01/2019 15:59;1838.76;1876.29;373.3769957;26.6
12/01/2019 16:59;1724.8;1760;350.2355779;26.3
12/01/2019 17:59;1802.42;1839.2;365.9961789;27.4
12/01/2019 18:59;1752.83;1788.6;355.926906;24.2
12/01/2019 19:59;1711.86;1746.8;347.608811;25.4
12/01/2019 20:59;1703.24;1738;345.8576331;25.6
12/01/2019 21:59;1719.65;1754.74;349.1888511;25.6
12/01/2019 22:59;1708.82;1743.69;346.9899288;27.5
12/01/2019 23:59;1723.98;1759.16;350.6842;27.6
13/01/2019 00:59;1788.95;1825.46;363.2619534;26.9
13/01/2019 01:59;1765.13;1801.15;358.4243245;24.9
13/01/2019 02:59;1741.3;1776.84;353.5866955;26.2
13/01/2019 03:59;1745.63;1781.26;354.4662644;26.8
13/01/2019 04:59;1739.14;1774.63;353.1469111;26.7
13/01/2019 05:59;1832.27;1869.66;372.576423;27.4
13/01/2019 06:59;1794.87;1831.5;364.4638982;28.4
13/01/2019 07:59;1783.99;1820.4;362.2550261;27
13/01/2019 08:59;1714.37;1749.36;348.1182446;27.9
13/01/2019 09:59;1714.37;1749.36;348.1182446;26.2
13/01/2019 10:59;1733.95;1769.34;352.942144;25.9
13/01/2019 11:59;1756.46;1792.31;356.6651867;26
13/01/2019 12:59;1721.81;1756.95;349.6286355;25.6
13/01/2019 13:59;1693.66;1728.22;343.9114377;25.8
13/01/2019 14:59;1747.8;1783.47;354.9060489;26.8
13/01/2019 15:59;1929.73;1949.22;274.9713191;27.6
13/01/2019 16:59;1736.13;1771.56;352.5359888;26.1
13/01/2019 17:59;1755.71;1791.54;356.5119586;26.6
13/01/2019 18:59;1739.14;1774.63;353.1469111;25.8
13/01/2019 19:59;1806.28;1843.14;366.780229;25.8
13/01/2019 20:59;1756.46;1792.31;356.6651867;26.8
13/01/2019 21:59;1731.78;1767.12;351.65244;25.7
13/01/2019 22:59;1850.96;1869.66;263.7479999;26.6
13/01/2019 23:59;1812.77;1849.77;368.995823;26.3
14/01/2019 00:59;1745.63;1781.26;354.4662644;27.4
14/01/2019 01:59;1745.63;1781.26;354.4662644;24.2
14/01/2019 02:59;1938.48;1958.06;276.2183545;25.4
14/01/2019 03:59;1745.63;1781.26;354.4662644;25.6
14/01/2019 04:59;1749.97;1785.68;355.3458333;25.6
14/01/2019 05:59;1823.6;1860.82;370.2985045;27.5
14/01/2019 06:59;1940.67;1960.27;276.5301134;27.6
14/01/2019 07:59;1817.11;1854.19;368.9791512;26.9
14/01/2019 08:59;1899.1;1918.28;270.606695;24.9
14/01/2019 09:59;1799.78;1836.51;365.4608756;26.2
14/01/2019 10:59;1953.79;1973.53;278.4006666;26.8
14/01/2019 11:59;1747.8;1783.47;354.9060489;26.7
14/01/2019 12:59;1884.25;1922.7;382.6124691;27.4
14/01/2019 13:59;1773.79;1809.99;360.1834623;28.4
14/01/2019 14:59;1730.47;1765.79;351.3877733;27
14/01/2019 15:59;1797.61;1834.3;365.210912;27.9
14/01/2019 16:59;1754.3;1790.1;356.2254022;26.2
14/01/2019 17:59;1843.1;1880.71;374.2565646;25.9
14/01/2019 18:59;1756.46;1792.31;356.6651867;26
14/01/2019 19:59;1821.44;1858.61;369.8587201;25.6
14/01/2019 20:59;1819.27;1856.4;369.4189356;25.8
14/01/2019 21:59;1784.62;1821.04;362.3823845;26.8
14/01/2019 22:59;1749.97;1785.68;355.3458333;27.6
14/01/2019 23:59;1736.13;1771.56;352.5359888;26.1
15/01/2019 00:59;1762.24;1798.2;357.8372819;26.6
15/01/2019 01:59;1872.84;1891.76;266.8655886;25.8
15/01/2019 02:59;1739.14;1774.63;353.1469111;25.8
15/01/2019 03:59;1936.29;1955.85;275.9065957;26.8
15/01/2019 04:59;1894.72;1913.86;269.9831772;25.7
15/01/2019 05:59;1920.98;1940.38;273.7242836;26.6
15/01/2019 06:59;1990.99;2011.1;283.7005673;26.3
15/01/2019 07:59;1805.02;1823.25;257.2010637;27.4
15/01/2019 08:59;1825.77;1863.03;370.738289;24.2
15/01/2019 09:59;1775.29;1811.52;360.4879284;25.4
15/01/2019 10:59;1766.59;1802.64;358.7208307;25.6
15/01/2019 11:59;1901.1;1920.3;270.891651;25.6
15/01/2019 12:59;1842.73;1880.34;374.1829355;27.5
15/01/2019 13:59;1866.66;1904.76;379.424541;27.6
15/01/2019 14:59;1796.4;1833.06;364.7743343;26.9
15/01/2019 15:59;1757.88;1793.76;356.953733;24.9
15/01/2019 16:59;1942.86;1962.48;276.8418723;26.2
15/01/2019 17:59;1792.69;1829.28;364.221238;26.8
15/01/2019 18:59;1916.48;1935.84;273.838378;26.7
15/01/2019 19:59;1775.29;1811.52;360.4879284;27.4
15/01/2019 20:59;1777.47;1813.74;360.9297028;28.4
15/01/2019 21:59;1816.07;1853.13;368.7682139;27
15/01/2019 22:59;1832.99;1870.4;372.2049005;27.9
15/01/2019 23:59;1802.26;1839.04;365.9643393;26.2
16/01/2019 00:59;1857.14;1895.04;377.1081986;25.9
16/01/2019 01:59;1806.65;1843.52;366.855848;26
16/01/2019 02:59;1811.04;1848;367.7473568;25.6
16/01/2019 03:59;1830.8;1868.16;371.7591461;25.8
16/01/2019 04:59;1747.38;1783.04;354.82048;26.8
16/01/2019 05:59;1864.15;1902.19;378.5310306;27.6
16/01/2019 06:59;1805.14;1841.98;366.5493919;26.1
16/01/2019 07:59;1851.03;1888.81;375.8684442;26.6
16/01/2019 08:59;1819.82;1856.96;369.5303742;25.8
16/01/2019 09:59;1808.84;1845.76;367.3016024;25.8
16/01/2019 10:59;1819.82;1856.96;369.5303742;26.8
16/01/2019 11:59;1721.04;1756.16;349.4714275;25.7
16/01/2019 12:59;1800.06;1836.8;365.5185849;26.6
16/01/2019 13:59;1771.53;1807.68;359.7237781;26.3
16/01/2019 14:59;1760.55;1796.48;357.4950062;27.4
16/01/2019 15:59;1790.44;1808.53;255.1245522;24.2
16/01/2019 16:59;1676.51;1693.44;238.8891098;25.4
16/01/2019 17:59;1803.69;1821.91;257.120335;25.6
16/01/2019 18:59;1854.47;1873.2;264.2473784;25.6
16/01/2019 19:59;1894.21;1913.34;269.9098222;27.5
16/01/2019 20:59;1829.52;1848;260.6924809;27.6
16/01/2019 21:59;1860.57;1879.36;265.1163533;26.9
16/01/2019 22:59;1820.65;1839.04;259.4285174;24.9
16/01/2019 23:59;1789.6;1807.68;255.4645;26.2
17/01/2019 00:59;1811.78;1830.08;258.1645538;26.8
17/01/2019 01:59;1767.43;1785.28;251.8447361;26.7
17/01/2019 02:59;1786.03;1804.07;254.4953918;27.4
17/01/2019 03:59;1760.77;1778.56;250.8967634;28.4
17/01/2019 04:59;1756.04;1773.78;250.2224615;27
17/01/2019 05:59;1846.15;1864.8;263.624125;27.9
17/01/2019 06:59;1767.03;1784.88;251.7883092;26.2
17/01/2019 07:59;1736.26;1753.8;247.4039356;25.9
17/01/2019 08:59;1773.62;1791.54;252.7278178;26
17/01/2019 09:59;1791.21;1809.3;255.2331741;25.6
17/01/2019 10:59;1929.67;1949.16;274.962855;25.8
17/01/2019 11:59;1764.83;1782.66;251.4751396;26.8
17/01/2019 12:59;1927.47;1946.94;274.6496855;27.6
17/01/2019 13:59;1854.94;1873.68;264.3150907;26.1
17/01/2019 14:59;1824.17;1842.6;259.9307172;26.6
17/01/2019 15:59;1854.94;1873.68;264.3150907;25.8
17/01/2019 16:59;1808.79;1827.06;257.7385304;25.8
17/01/2019 17:59;1752.91;1770.62;249.7766886;26.8
17/01/2019 18:59;1702.14;1719.33;242.5413437;25.7
17/01/2019 19:59;1737.46;1755.01;247.5746271;26.6
17/01/2019 20:59;1803.69;1821.91;257.120335;26.3
17/01/2019 21:59;1867.71;1886.58;266.1348596;27.4
17/01/2019 22:59;1785.47;1821.91;362.5555123;24.2
17/01/2019 23:59;1782.5;1818.88;361.9525499;25.4
18/01/2019 00:59;1740.79;1776.32;353.4832169;25.6
18/01/2019 01:59;1761.43;1797.38;357.6741039;25.6
18/01/2019 02:59;1770.17;1806.3;359.4491615;27.5
18/01/2019 03:59;1764.94;1800.96;358.3865149;27.6
18/01/2019 04:59;1842.29;1879.89;374.933866;26.9
18/01/2019 05:59;1781.1;1817.45;361.6679835;24.9
18/01/2019 06:59;1695.87;1730.48;344.361172;26.2
18/01/2019 07:59;1717.72;1752.78;348.798816;26.8
18/01/2019 08:59;1763.62;1799.61;358.1178683;26.7
18/01/2019 09:59;1754.88;1790.69;356.3428108;27.4
18/01/2019 10:59;1698.06;1732.71;344.8049364;28.4
18/01/2019 11:59;1725.81;1743.24;245.91;27
18/01/2019 12:59;1598.65;1614.8;227.8;27.9
18/01/2019 13:59;1647.76;1664.4;234.79;26.2
18/01/2019 14:59;1669.44;1686.3;237.88;25.9
18/01/2019 15:59;1675.94;1692.87;238.81;26
18/01/2019 16:59;1707.55;1724.8;243.31;25.6
18/01/2019 17:59;1608.38;1641.2;326.59;25.8
18/01/2019 18:59;1639.51;1672.97;332.92;26.8
18/01/2019 19:59;1649.34;1683;334.91;27.6
18/01/2019 20:59;1650.34;1684.02;335.12;26.1
18/01/2019 21:59;1625.62;1658.8;330.1;26.6
18/01/2019 22:59;1624.35;1657.5;329.84;25.8
18/01/2019 23:59;1651.5;1685.2;335.35;25.8
19/01/2019 00:59;1626.52;1659.71;330.28;26.8
19/01/2019 01:59;1680.66;1714.96;341.27;25.7
19/01/2019 02:59;1642.58;1676.1;333.54;26.6
19/01/2019 03:59;1642.21;1658.8;234.;26.3
19/01/2019 04:59;1620.43;1636.8;230.9;27.4
19/01/2019 05:59;1663.99;1680.8;237.11;24.2
19/01/2019 06:59;1646.57;1663.2;234.62;25.4
19/01/2019 07:59;1642.21;1658.8;234.;25.6
19/01/2019 08:59;1620.43;1636.8;230.9;25.6
19/01/2019 09:59;1625.61;1642.03;231.64;27.5
19/01/2019 10:59;1664.99;1681.81;237.25;27.6
19/01/2019 11:59;1686.87;1703.91;240.37;26.9
19/01/2019 12:59;1658.43;1675.18;236.31;24.9
19/01/2019 13:59;1645.3;1661.92;234.44;26.2
19/01/2019 14:59;1634.36;1650.87;232.88;26.8
19/01/2019 15:59;1656.24;1672.97;236.;26.7
19/01/2019 16:59;1668.35;1685.2;237.73;27.4
19/01/2019 17:59;1644.39;1661;234.31;28.4
19/01/2019 18:59;1655.28;1672;235.86;27
19/01/2019 19:59;1694.48;1711.6;241.45;27.9
19/01/2019 20:59;1690.13;1707.2;240.83;26.2
19/01/2019 21:59;1696.66;1713.8;241.76;25.9
19/01/2019 22:59;1683.59;1700.6;239.9;26
19/01/2019 23:59;1642.21;1658.8;234.;25.6
20/01/2019 00:59;1655.28;1672;235.86;25.8
20/01/2019 01:59;1685.77;1702.8;240.21;26.8
